Id,Year,UnitId,UrbanCollegeId,Fips,InstAffiliation,PrimaryPublicControl,SecondaryPublicControl,ReligiousAffiliation,OccupationalProgOffered,AcademicProgOffered,ContProfProgOffered,AvocationalProgOffered,RemedialProgOffered,SecondaryProgOffered,Cert01Offered,Cert01AOffered,Cert01BOffered,Cert12Offered,AssocOffered,Cert24Offered,BachOffered,PostbacCertOffered,MastersOffered,PostMastersCertOffered,DoctorsResearchOffered,DoctorsProfessionalOffered,DoctorsOtherOffered,OtherDegreeOffered,DistUgCoursesOffered,DistUgProgsOffered,DistUgNotOffered,DistGradCoursesOffered,DistGradProgsOffered,DistGradNotOffered,DistProgsOffered,DistCoursesOffered,DistProgsAll,DistUgOffered,DistGradOffered,DistEdNotOffered,EnrolledUndergradFulltime,EnrolledUndergradFirsttimeFt,EnrolledUndergradParttime,EnrolledUndergradFirsttimePt,EnrolledGraduateFulltime,EnrolledGraduateParttime,EnrolledDoctorsProfessional,EnrolledDoctorsFirstProf,RemedialServices,AcademicCounseling,EmploymentServices,PlacementServices,OncampusDaycare,NoSelectedServices,OncampusHousing,OncampusRequired,DormitoryCapacity,MealPlan,MealsPerWeek,TypicalRoomCharge,TypicalBoardCharge,RoomBoardCharge,TuitionVaries,AltTuition,TuitionGuaranteed,PrepaidTuition,TuitionPaymentPlan,OtherAltTuition,MemberNatlAthleticAssoc,MemberNcaa,MemberNaia,MemberNjcaa,MemberNscaa,MemberNccaa,MemberAthAssocOther,MemberConfFootball,MemberConfBasketball,MemberConfBaseball,MemberConfTrack,ConfNumberFootball,ConfNumberBasketball,ConfNumberBaseball,ConfNumberTrack,DualCredit,CreditForLife,ApCredit,NoAltCredit,Rotc,RotcArmy,RotcNavy,RotcAirforce,RotcNavyMarinecorps,StudyAbroad,WeekendEveningCollege,UndergradResearch,TeacherCert,TeacherCertSpecialization,TeacherCertOtherInst,TeacherCertStateApproved,NoSpecialLearningOpps,DisabilityIndicator,DisabilityPercentage,PostsecTrProgDisabilities,YellowRibbonProgram,MilitaryTrainingCredit,VeteranPointOfContact,StudentVeteranOrganization,ServicememberOppCollMember,NoVetServices,LibraryPhysical,LibraryPrintedCollection,LibraryDigital,LibraryTrainedStaff,LibraryHours,LibraryShared,NoLibrary,CalendarSystem,NoncredWorkforceEduOffered,NoncredCustTrainingOffered,NoncredRemedialEduOffered,NoncredRecEduOffered,NoncredAdultEduOffered,NoncredHsDiplomaOffered,NoncreditEslEduOffered,NoncreditProfEduOffered,NoNoncreditEdu,PromiseProgParticipant
0738437606890536975,2023,140447,0738271172101144589,13,PrivateNotForProfitNoReligious,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,No,3205,YesVariableMeals,,7152,7376,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,131,131,131,131,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,Yes,No,No,No,No,Yes,No,No
0738437606890536976,2023,140553,0738271172101144590,13,PrivateNotForProfitNoReligious,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,Yes,No,1544,YesVariableMeals,,10552,4412,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,161,161,161,161,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,0.16000000,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536977,2023,140562,0738271172101144591,13,PrivateNotForProfitNoReligious,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,,,,Yes,Yes,No,Yes,Yes,No,,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,No,No,No,No,No,,,NoMealPlan,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,Yes,No,No
0738437606890536978,2023,140571,0738271172101144592,13,PrivateNotForProfitReligious,,,51,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,No,No,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Semester,No,No,Yes,No,No,No,No,No,No,No
0738437606890536979,2023,140678,0738271172101144593,13,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,Yes,No,172,YesMaximumMeals,12,,,4800,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
0738437606890536980,2023,140696,0738271172101144594,13,PrivateNotForProfitNoReligious,,,,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,,,,Yes,Yes,No,No,No,Yes,No,824,YesMaximumMeals,19,9600,5700,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,368,368,368,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,0.15300000,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,Yes
0738437606890536981,2023,140720,0738271172101144595,13,PrivateNotForProfitReligious,,,71,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,Yes,No,296,YesMaximumMeals,19,3136,4376,,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536982,2023,140818,0738271172101144596,13,PrivateNotForProfitReligious,,,76,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,No,No,No,Yes,No,1023,YesMaximumMeals,19,6400,5700,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,171,171,171,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,0.07350000,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536983,2023,140827,0738271172101144597,13,PrivateForProfit,,,,Yes,No,,No,No,No,No,No,No,No,No,Yes,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,No,Yes,Yes,Yes,Yes,No,,,,,,,,No,No,No,No,,,,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,,No,Yes,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Quarter,No,No,No,No,No,No,No,No,Yes,No
0738437606890536984,2023,140872,0738271172101144598,13,PrivateNotForProfitReligious,,,71,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,No,No,No,Yes,No,715,YesMaximumMeals,19,,,12950,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,316,316,316,316,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.11330000,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536985,2023,140942,0738271172101144599,13,Public,State,ImpliedNo,,Yes,Yes,,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,0.04780000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No
0738437606890536986,2023,140951,0738271172101144600,13,PrivateNotForProfitNoReligious,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,7000,YesMaximumMeals,18,11139,6354,,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,333,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,0.29000000,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,No,No,No,No,No,No,Yes,No,No,No
0738437606890536987,2023,140960,0738271172101144601,13,Public,State,ImpliedNo,,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,1803,YesMaximumMeals,20,7470,2150,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,161,161,161,161,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536988,2023,140988,0738271172101144602,13,PrivateNotForProfitReligious,,,54,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,760,YesVariableMeals,,5150,4634,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,146,146,146,146,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536989,2023,141006,0738271172101144603,13,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,Yes,No,246,YesVariableMeals,,3300,2700,,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,0.05730000,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No
0738437606890536990,2023,141060,0738271172101144604,13,PrivateNotForProfitNoReligious,,,,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,Yes,No,1398,YesMaximumMeals,21,,,16293,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,0.16000000,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536991,2023,141167,0738271172101144605,13,PrivateNotForProfitNoReligious,,,,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,No,No,No,No,Yes,No,220,YesMaximumMeals,19,,,8141,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,333,333,333,333,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536992,2023,141185,0738271172101144606,13,PrivateNotForProfitReligious,,,34,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,518,YesVariableMeals,,,,8600,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,0.03390000,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,FourOneFourPlan,No,No,No,No,No,No,No,No,Yes,No
0738437606890536993,2023,141237,0738271172101144607,13,PrivateNotForProfitReligious,,,75,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,No,No,No,No,Yes,No,694,YesVariableMeals,,4420,4900,,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,,316,316,316,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.05450000,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536994,2023,141255,0738271172101144608,13,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,0.03550000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No
0738437606890536995,2023,141264,0738271172101144609,13,Public,State,ImpliedNo,,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,No,No,No,Yes,No,2320,YesVariableMeals,,4772,4288,,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,146,146,146,146,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
0738437606890536996,2023,141325,0738271172101144610,13,PrivateNotForProfitReligious,,,71,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,450,YesMaximumMeals,19,,,11326,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,,378,,378,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,0.14490000,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536997,2023,141334,0738271172101144611,13,Public,State,ImpliedNo,,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,2835,YesVariableMeals,,7010,4632,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,146,146,146,146,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,0.03400000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,Yes,No,No,No,No,Yes,No,No
0738437606890536998,2023,141361,0738271172101144612,13,PrivateNotForProfitReligious,,,71,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,1040,YesVariableMeals,,7500,5500,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,139,139,139,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,0.08730000,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606890536999,2023,141486,0738271172101144613,15,PrivateNotForProfitReligious,,,30,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,Yes,No,296,YesMaximumMeals,14,8910,7760,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,156,156,156,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Semester,No,No,No,No,No,No,No,Yes,No,No
0738437606890537000,2023,141565,0738271172101144614,15,Public,State,ImpliedNo,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,No,744,YesVariableMeals,,3544,6012,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,156,156,156,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.04320000,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,Yes,No,No,No,Yes,No,No
0738437606890537001,2023,141574,0738271172101144615,15,Public,State,ImpliedNo,,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,3091,YesVariableMeals,,6278,6342,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,203,109,109,109,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,0.08750000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,Yes,No,Yes,No,No,Yes,Yes,No,No
0738437606890537002,2023,141608,0738271172101144616,15,PrivateForProfit,,,,Yes,No,,No,No,No,No,No,No,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437606890537003,2023,141644,0738271172101144617,15,PrivateNotForProfitNoReligious,,,,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,Yes,No,712,YesMaximumMeals,16,,,16042,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,156,156,156,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.03690000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,No,No,No,No,No,No,No,No,No
0738437606890537004,2023,141680,0738271172101144618,15,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,Yes,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,No,No,Yes,No,No,No,Yes,No,Yes
0738437606890537005,2023,141796,0738271172101144619,15,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,Yes,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,No,No,Yes,No,No,No,Yes,No,Yes
0738437606890537006,2023,141802,0738271172101144620,15,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,Yes,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,0.06040000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,No,No,Yes,No,No,No,Yes,No,Yes
0738437606890537007,2023,141811,0738271172101144621,15,Public,State,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,Yes,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,No,No,Yes,No,No,No,Yes,No,Yes
0738437606890537008,2023,141839,0738271172101144622,15,Public,State,ImpliedNo,,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,No,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes
0738437606890537009,2023,141963,0738271172101144623,15,Public,State,ImpliedNo,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
